Student_ID,Student_Name,Enrollment_Number,Grade_Level,Current_Semester,Academic_Year,Age,Section,Enrollment_Status,Admission_Date,Previous_Scores_Semester_Wise,Cumulative_GPA,Class_Participation_Score,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Data_Entry_Date
STU04263,Student_3264,2023-CS-04264,2,3,2023-2024,22,B,Active,2023-06-04,58|56,5.1,62,27,67,Low,Medium,No,6,54,Medium,Yes,0,Medium,Low,Private,Negative,2,No,High School,Far,Male,61,2025-12-03
STU04264,Student_3265,2023-CS-04265,2,4,2023-2024,21,C,Active,2023-06-22,65|75,6.2,82,24,96,Medium,High,Yes,5,69,Medium,Yes,1,Low,Medium,Public,Positive,4,No,High School,Near,Male,72,2025-12-03
STU04265,Student_3266,2023-CS-04266,2,3,2023-2024,22,B,Active,2023-07-10,65|78,6.0,83,32,84,Medium,Medium,Yes,8,87,Medium,No,2,Medium,Medium,Public,Positive,1,No,High School,Far,Male,70,2025-12-03
STU04266,Student_3267,2023-CS-04267,2,4,2023-2024,23,D,Active,2023-08-20,69|64,6.0,92,15,98,Medium,High,No,8,61,Medium,Yes,4,Low,Medium,Public,Positive,2,No,High School,Moderate,Female,70,2025-12-03
STU04267,Student_3268,2022-CS-04268,3,5,2022-2023,23,B,Active,2022-06-27,58|58|70|64,6.1,90,18,100,Medium,Medium,No,6,88,Medium,Yes,2,Medium,Medium,Public,Neutral,2,No,College,Moderate,Male,71,2025-12-03
STU04268,Student_3269,2023-CS-04269,2,3,2023-2024,22,A,Active,2023-07-22,52|57,5.8,61,21,75,High,High,No,7,83,Low,Yes,1,Medium,Medium,Public,Positive,2,No,College,Near,Female,68,2025-12-03
STU04269,Student_3270,2021-CS-04270,4,7,2021-2022,24,B,Active,2021-07-07,50|59|59|66|59|64,5.8,80,24,72,Medium,Medium,No,7,75,Medium,Yes,3,High,Medium,Private,Neutral,2,No,College,Near,Female,68,2025-12-03
STU04270,Student_3271,2020-CS-04271,4,8,2020-2021,24,D,Active,2020-08-26,66|58|63|60|64|70,6.0,93,19,94,High,High,No,7,99,Medium,Yes,0,Low,Medium,Public,Neutral,1,Yes,High School,Near,Male,70,2025-12-03
STU04271,Student_3272,2022-CS-04272,3,6,2022-2023,24,B,Active,2022-06-24,68|67|67|71,6.3,100,15,100,High,High,No,8,94,High,Yes,2,Medium,High,Public,Negative,3,No,College,Near,Male,73,2025-12-03
STU04272,Student_3273,2023-CS-04273,2,3,2023-2024,20,A,Active,2023-07-01,61|65,5.8999999999999995,66,25,85,High,Medium,No,6,78,Low,Yes,2,Medium,High,Public,Neutral,1,No,High School,Far,Female,69,2025-12-03
STU04273,Student_3274,2022-CS-04274,3,6,2022-2023,24,D,Active,2022-08-14,64|69|62|68,6.1,100,24,92,Medium,High,No,8,78,High,Yes,0,Medium,Medium,Public,Neutral,3,No,High School,Near,Male,71,2025-12-03
STU04274,Student_3275,2023-CS-04275,2,3,2023-2024,20,C,Active,2023-08-11,54|59,5.4,74,15,91,Low,Medium,No,6,64,Low,Yes,1,Low,High,Public,Positive,3,Yes,High School,Near,Male,64,2025-12-03
STU04275,Student_3276,2021-CS-04276,4,7,2021-2022,22,A,Active,2021-07-17,61|55|59|55|61|58,5.8,63,28,74,Medium,Medium,No,9,96,Low,Yes,0,Medium,Medium,Private,Neutral,3,No,High School,Near,Female,68,2025-12-03
STU04276,Student_3277,2020-CS-04277,4,8,2020-2021,25,A,Active,2020-08-23,58|60|62|65|66|59,5.8999999999999995,73,27,83,Medium,Medium,No,10,95,Medium,Yes,0,High,Low,Private,Neutral,4,No,High School,Moderate,Female,69,2025-12-03
STU04277,Student_3278,2023-CS-04278,2,4,2023-2024,21,A,Active,2023-08-28,62|56,6.0,96,21,93,High,Low,No,6,87,Medium,Yes,1,Low,High,Public,Positive,2,No,High School,Near,Female,70,2025-12-03
STU04278,Student_3279,2023-CS-04279,2,4,2023-2024,20,D,Active,2023-08-22,60|60,5.699999999999999,86,20,88,Medium,Medium,No,5,56,Medium,Yes,1,Low,Medium,Public,Neutral,4,No,,Near,Female,67,2025-12-03
STU04279,Student_3280,2023-CS-04280,2,3,2023-2024,23,B,Active,2023-08-14,61|76,5.6000000000000005,70,23,61,Medium,High,Yes,8,85,Medium,Yes,1,Medium,High,Private,Positive,0,No,High School,Near,Male,66,2025-12-03
STU04280,Student_3281,2023-CS-04281,2,3,2023-2024,22,A,Active,2023-06-02,64|70,5.5,78,15,73,Medium,High,No,7,63,Medium,Yes,2,Medium,Medium,Public,Neutral,5,No,Postgraduate,Moderate,Male,65,2025-12-03
STU04281,Student_3282,2020-CS-04282,4,7,2020-2021,25,C,Active,2020-08-11,58|55|57|64|63|62,5.6000000000000005,42,20,66,Medium,High,Yes,8,59,Low,Yes,4,Medium,Medium,Public,Positive,3,No,College,Near,Male,66,2025-12-03
STU04282,Student_3283,2020-CS-04283,4,8,2020-2021,22,C,Active,2020-08-20,56|53|45|54|57|56,5.1,71,7,69,Low,Medium,Yes,6,88,Medium,Yes,0,Low,High,Private,Negative,4,No,Postgraduate,Near,Female,61,2025-12-03
STU04283,Student_3284,2021-CS-04284,4,7,2021-2022,23,B,Active,2021-07-07,57|58|54|55|63|66,6.1,94,25,96,Low,Medium,No,7,98,Medium,Yes,0,Low,Medium,Public,Positive,2,No,High School,Near,Female,71,2025-12-03
STU04284,Student_3285,2020-CS-04285,4,7,2020-2021,23,A,Active,2020-07-17,41|44|50|59|60|62,5.0,62,11,61,High,Low,Yes,6,55,Medium,Yes,5,High,Low,Public,Neutral,3,No,High School,Far,Male,60,2025-12-03
STU04285,Student_3286,2023-CS-04286,2,3,2023-2024,21,D,Active,2023-07-16,56|62,5.6000000000000005,70,29,69,Medium,Medium,Yes,7,58,Medium,Yes,1,Low,Low,Public,Positive,2,No,College,Near,Male,66,2025-12-03
STU04286,Student_3287,2021-CS-04287,4,8,2021-2022,24,B,Active,2021-08-10,55|42|50|56|48|61,5.1,53,18,72,Low,Low,Yes,5,61,Low,Yes,1,Medium,Medium,Private,Negative,4,No,College,Moderate,Male,61,2025-12-03
STU04287,Student_3288,2021-CS-04288,4,7,2021-2022,25,C,Active,2021-06-23,63|64|59|66|55|67,5.8,97,19,85,Medium,Medium,Yes,7,98,High,Yes,2,Medium,Medium,Public,Negative,3,Yes,High School,Moderate,Female,68,2025-12-03
STU04288,Student_3289,2021-CS-04289,4,7,2021-2022,25,B,Active,2021-06-28,54|57|60|63|56|61,5.8,93,16,81,Medium,High,Yes,5,85,High,No,2,Low,Medium,Public,Positive,3,No,College,Near,Male,68,2025-12-03
STU04289,Student_3290,2023-CS-04290,2,3,2023-2024,21,C,Active,2023-07-09,59|54,5.5,67,18,69,Medium,Medium,Yes,6,84,Medium,Yes,2,Low,Medium,Public,Positive,4,No,High School,Near,Male,65,2025-12-03
STU04290,Student_3291,2022-CS-04291,3,6,2022-2023,23,B,Active,2022-07-16,57|63|67|63,5.5,66,29,67,High,Low,No,7,75,Medium,No,3,Low,Medium,Public,Neutral,1,No,High School,Near,Female,65,2025-12-03
STU04291,Student_3292,2023-CS-04292,2,3,2023-2024,21,C,Active,2023-06-06,65|57,5.0,58,5,69,Medium,Medium,Yes,8,77,Medium,No,2,Low,High,Public,Negative,2,No,College,Near,Female,60,2025-12-03
STU04292,Student_3293,2020-CS-04293,4,8,2020-2021,22,B,Active,2020-07-07,48|56|57|63|64|65,5.699999999999999,61,28,80,Low,Medium,No,8,65,Low,Yes,2,Low,Medium,Private,Neutral,2,No,College,Near,Male,67,2025-12-03
STU04293,Student_3294,2020-CS-04294,4,7,2020-2021,25,C,On-Leave,2020-06-16,57|52|59|60|61|62,5.5,67,22,71,High,Medium,No,8,58,Medium,No,2,Low,Medium,Public,Negative,4,No,College,Near,Female,65,2025-12-03
STU04294,Student_3295,2023-CS-04295,2,3,2023-2024,22,A,Active,2023-07-27,59|66,6.0,100,13,98,High,Medium,Yes,5,89,High,Yes,1,High,Medium,Public,Negative,3,No,High School,Near,Male,70,2025-12-03
STU04295,Student_3296,2023-CS-04296,2,3,2023-2024,21,A,Active,2023-07-22,59|58,5.4,71,14,79,Medium,Medium,No,9,74,Medium,Yes,1,Medium,Medium,Public,Neutral,4,No,High School,Near,Male,64,2025-12-03
STU04296,Student_3297,2021-CS-04297,4,8,2021-2022,24,A,Active,2021-07-26,49|55|57|55|57|55,5.8,63,30,62,Medium,High,Yes,6,63,Medium,Yes,2,Low,High,Public,Positive,4,No,High School,Moderate,Male,68,2025-12-03
STU04297,Student_3298,2023-CS-04298,2,4,2023-2024,20,A,Active,2023-07-20,66|71,5.8999999999999995,96,14,89,High,Medium,No,6,82,High,Yes,2,Medium,Medium,Public,Negative,4,No,College,Moderate,Female,69,2025-12-03
STU04298,Student_3299,2021-CS-04299,4,8,2021-2022,22,D,Active,2021-07-26,53|52|50|47|60|66,5.5,83,13,73,Medium,High,Yes,7,60,High,Yes,0,High,High,Public,Neutral,3,No,College,Near,Female,65,2025-12-03
STU04299,Student_3300,2020-CS-04300,4,8,2020-2021,25,D,Active,2020-07-24,54|66|59|70|63|55,6.1,84,27,86,Medium,Medium,No,6,74,Medium,Yes,2,High,High,Private,Neutral,3,No,High School,Near,Male,71,2025-12-03
STU04300,Student_3301,2021-CS-04301,4,8,2021-2022,24,D,Active,2021-07-17,56|50|49|61|56|55,5.5,64,22,71,Medium,Medium,Yes,8,60,Low,Yes,1,Medium,High,Public,Neutral,4,No,High School,Moderate,Female,65,2025-12-03
STU04301,Student_3302,2023-CS-04302,2,4,2023-2024,21,C,Active,2023-07-21,67|61,5.5,67,14,83,Medium,High,Yes,8,88,Low,Yes,0,High,Medium,Public,Negative,2,Yes,High School,Moderate,Male,65,2025-12-03
STU04302,Student_3303,2020-CS-04303,4,8,2020-2021,23,A,Active,2020-08-13,48|55|70|62|60|68,5.8,100,21,91,Medium,Medium,Yes,6,66,High,Yes,0,Medium,Medium,Public,Positive,2,Yes,College,Far,Female,68,2025-12-03
STU04303,Student_3304,2022-CS-04304,3,5,2022-2023,22,D,Active,2022-07-20,55|57|58|68,5.6000000000000005,100,14,97,Medium,Low,No,7,72,High,Yes,1,Low,Low,Public,Neutral,3,No,High School,Near,Female,66,2025-12-03
STU04304,Student_3305,2021-CS-04305,4,7,2021-2022,25,C,Active,2021-07-27,53|62|58|66|64|61,5.5,83,27,70,Low,Low,Yes,7,88,Medium,No,1,High,Medium,Public,Neutral,3,No,High School,Near,Male,65,2025-12-03
STU04305,Student_3306,2020-CS-04306,4,7,2020-2021,22,B,Active,2020-08-21,58|70|69|72|61|59,6.1,52,26,73,High,High,Yes,8,83,Low,Yes,2,Medium,Medium,Public,Positive,4,No,College,Near,Male,71,2025-12-03
STU04306,Student_3307,2021-CS-04307,4,8,2021-2022,23,C,Active,2021-07-15,51|58|56|62|61|57,5.8,68,23,79,Low,Medium,Yes,6,70,Medium,Yes,3,Medium,High,Public,Negative,4,No,Postgraduate,Moderate,Female,68,2025-12-03
STU04307,Student_3308,2020-CS-04308,4,8,2020-2021,25,C,Active,2020-08-03,60|60|68|64|69|63,6.0,97,22,97,Medium,Medium,Yes,6,54,Medium,No,2,High,Medium,Public,Neutral,2,No,College,Near,Male,70,2025-12-03
STU04308,Student_3309,2020-CS-04309,4,8,2020-2021,25,C,Active,2020-07-12,63|68|68|66|71|75,6.4,80,31,96,Medium,Low,No,5,96,Low,Yes,3,Low,High,Private,Neutral,2,No,College,,Female,74,2025-12-03
STU04309,Student_3310,2021-CS-04310,4,8,2021-2022,25,C,Active,2021-08-26,56|49|48|51|58|60,5.2,72,20,64,High,Low,Yes,6,50,High,Yes,0,Low,Medium,Private,Neutral,2,No,High School,Near,Male,62,2025-12-03
STU04310,Student_3311,2022-CS-04311,3,5,2022-2023,24,C,Active,2022-08-08,56|59|47|56,5.1,51,13,65,Medium,High,No,5,87,Low,Yes,1,Medium,Medium,Public,Positive,2,Yes,High School,Moderate,Female,61,2025-12-03
STU04311,Student_3312,2020-CS-04312,4,7,2020-2021,25,C,Active,2020-07-28,59|65|61|70|68|69,6.0,87,23,80,High,High,Yes,6,97,Medium,Yes,0,Medium,Medium,Private,Neutral,3,No,High School,Near,Male,70,2025-12-03
STU04312,Student_3313,2020-CS-04313,4,8,2020-2021,25,D,Active,2020-07-09,52|54|58|58|66|67,5.5,70,33,64,Low,Medium,Yes,9,65,Medium,Yes,0,Medium,,Public,Negative,2,No,College,Moderate,Male,65,2025-12-03
STU04313,Student_3314,2020-CS-04314,4,8,2020-2021,22,A,Active,2020-07-21,55|46|48|58|57|61,5.2,81,14,74,Medium,Medium,Yes,8,54,High,Yes,2,Low,Low,Public,Neutral,2,No,High School,Moderate,Male,62,2025-12-03
STU04314,Student_3315,2022-CS-04315,3,5,2022-2023,21,B,Active,2022-06-23,51|51|62|59,5.5,57,18,66,High,High,No,9,62,Medium,Yes,2,High,Medium,Public,Neutral,4,No,High School,Moderate,Female,65,2025-12-03
STU04315,Student_3316,2022-CS-04316,3,6,2022-2023,22,C,On-Leave,2022-08-05,63|58|59|54,5.8,76,22,85,High,Medium,No,6,66,Low,Yes,0,Low,Medium,Private,Positive,4,No,College,Near,Male,68,2025-12-03
STU04316,Student_3317,2023-CS-04317,2,4,2023-2024,22,A,On-Leave,2023-07-01,72|71,6.0,89,20,98,Medium,High,Yes,4,73,Medium,Yes,2,Medium,Low,Private,Positive,1,No,High School,Far,Male,70,2025-12-03
STU04317,Student_3318,2021-CS-04318,4,8,2021-2022,22,D,Active,2021-07-08,48|48|57|66|61|64,5.8,84,14,100,Medium,Low,No,7,76,Low,Yes,1,Medium,Medium,Private,Neutral,3,No,Postgraduate,Near,Female,68,2025-12-03
STU04318,Student_3319,2022-CS-04319,3,5,2022-2023,23,B,Active,2022-07-16,65|58|61|68,5.8999999999999995,78,27,75,Low,Medium,No,10,86,Medium,No,3,Medium,Medium,Private,Positive,6,No,Postgraduate,Near,Female,69,2025-12-03
STU04319,Student_3320,2021-CS-04320,4,7,2021-2022,23,D,Active,2021-06-20,59|58|68|69|73|70,6.3,82,34,84,Medium,High,Yes,6,95,Medium,Yes,1,Low,Medium,Private,Neutral,3,No,Postgraduate,Far,Male,73,2025-12-03
STU04320,Student_3321,2023-CS-04321,2,4,2023-2024,20,A,Active,2023-08-01,58|69,6.1,86,21,94,Medium,Medium,Yes,7,73,Medium,Yes,1,Medium,Medium,Private,Positive,5,No,College,Near,Female,71,2025-12-03
STU04321,Student_3322,2021-CS-04322,4,8,2021-2022,22,A,Active,2021-08-24,45|42|53|57|66|54,5.300000000000001,74,15,65,Low,High,Yes,5,87,Medium,Yes,0,Low,High,Private,Neutral,4,No,High School,Near,Female,63,2025-12-03
STU04322,Student_3323,2022-CS-04323,3,5,2022-2023,22,C,Active,2022-07-22,61|52|68|60,5.6000000000000005,59,11,88,High,Medium,Yes,7,56,Low,Yes,2,Medium,Medium,Public,Neutral,2,No,College,Near,Male,66,2025-12-03
STU04323,Student_3324,2021-CS-04324,4,8,2021-2022,23,B,Active,2021-08-17,53|55|62|53|62|61,5.699999999999999,66,22,76,High,Low,Yes,7,66,Low,Yes,1,Low,High,Private,Positive,4,No,Postgraduate,Near,Male,67,2025-12-03
STU04324,Student_3325,2022-CS-04325,3,5,2022-2023,23,A,Active,2022-08-13,66|52|47|70,5.4,67,27,68,Low,High,No,4,56,Medium,Yes,0,Low,High,Public,Neutral,1,No,,Near,Female,64,2025-12-03
STU04325,Student_3326,2021-CS-04326,4,7,2021-2022,24,B,Active,2021-07-08,56|52|57|55|52|63,5.6000000000000005,71,23,76,Medium,Low,Yes,5,85,Medium,Yes,1,Medium,Low,Public,Neutral,3,No,High School,Near,Female,66,2025-12-03
STU04326,Student_3327,2022-CS-04327,3,6,2022-2023,22,D,Active,2022-08-20,60|64|60|63,5.8999999999999995,64,20,63,High,High,Yes,5,95,Medium,Yes,2,High,High,Public,Positive,3,No,College,Near,Male,69,2025-12-03
STU04327,Student_3328,2022-CS-04328,3,6,2022-2023,21,C,Active,2022-07-11,62|61|73|74,6.2,100,16,88,Medium,High,Yes,5,94,High,Yes,4,Medium,Medium,Private,Positive,6,No,College,Moderate,Male,72,2025-12-03
STU04328,Student_3329,2021-CS-04329,4,8,2021-2022,25,D,Active,2021-06-08,48|55|48|54|66|64,5.300000000000001,64,13,70,Medium,High,Yes,6,66,Medium,Yes,1,Medium,Medium,Public,Negative,4,No,High School,Near,Male,63,2025-12-03
STU04329,Student_3330,2023-CS-04330,2,3,2023-2024,22,D,Active,2023-07-26,64|63,5.699999999999999,74,25,72,Medium,High,Yes,8,62,Medium,Yes,2,Low,Medium,Public,Positive,2,No,High School,Near,Female,67,2025-12-03
STU04330,Student_3331,2020-CS-04331,4,7,2020-2021,23,B,Active,2020-07-09,51|46|54|59|59|61,5.4,69,25,65,Low,Medium,No,6,64,Medium,Yes,1,Medium,Medium,Private,Negative,4,No,College,Near,Male,64,2025-12-03
STU04331,Student_3332,2023-CS-04332,2,3,2023-2024,20,A,Active,2023-08-28,60|61,5.8,100,11,95,Medium,Medium,Yes,9,64,High,Yes,4,Low,Medium,Public,Positive,4,No,High School,Moderate,Male,68,2025-12-03
STU04332,Student_3333,2021-CS-04333,4,7,2021-2022,22,C,Active,2021-06-25,54|59|66|60|67|69,6.1,88,30,80,High,High,No,6,54,High,Yes,1,High,Medium,Public,Positive,3,No,High School,Moderate,Female,71,2025-12-03
STU04333,Student_3334,2023-CS-04334,2,4,2023-2024,22,C,Active,2023-07-17,67|65,5.699999999999999,77,23,83,Medium,Low,Yes,7,57,Medium,No,2,Medium,High,Public,Positive,4,No,High School,Moderate,Female,67,2025-12-03
STU04334,Student_3335,2022-CS-04335,3,6,2022-2023,23,D,Active,2022-06-12,51|71|67|67,5.699999999999999,90,28,83,Medium,Low,No,8,61,Medium,Yes,1,Low,Medium,Private,Negative,5,Yes,Postgraduate,Near,Male,67,2025-12-03
STU04335,Student_3336,2020-CS-04336,4,8,2020-2021,25,B,Active,2020-06-18,49|52|48|56|60|61,5.4,80,12,76,Medium,Medium,Yes,9,50,Medium,Yes,2,Medium,High,Public,Negative,3,No,College,Near,Male,64,2025-12-03
STU04336,Student_3337,2021-CS-04337,4,7,2021-2022,24,D,Active,2021-06-07,59|56|59|59|59|63,5.300000000000001,57,12,68,High,Low,No,6,52,Low,Yes,5,High,High,Public,Neutral,3,No,College,Near,Male,63,2025-12-03
STU04337,Student_3338,2021-CS-04338,4,8,2021-2022,25,A,Active,2021-08-18,50|60|57|60|73|64,6.2,97,19,90,High,High,No,8,85,Medium,Yes,2,Medium,Medium,Public,Neutral,4,No,College,Near,Male,72,2025-12-03
STU04338,Student_3339,2021-CS-04339,4,8,2021-2022,23,C,Active,2021-07-13,44|54|54|59|67|63,5.300000000000001,48,23,65,Low,Medium,Yes,6,81,Low,Yes,2,Low,Medium,Public,Neutral,2,No,High School,Near,Female,63,2025-12-03
STU04339,Student_3340,2020-CS-04340,4,8,2020-2021,24,D,Active,2020-08-07,47|61|57|61|54|67,5.699999999999999,51,31,64,High,Medium,No,10,97,Low,Yes,2,Medium,Medium,Private,Negative,4,No,High School,Far,Female,67,2025-12-03
STU04340,Student_3341,2022-CS-04341,3,6,2022-2023,24,B,Active,2022-06-24,53|64|60|69,5.8,85,24,88,Low,Medium,Yes,5,70,Medium,No,1,Low,Medium,Private,Positive,2,No,Postgraduate,Near,Male,68,2025-12-03
STU04341,Student_3342,2021-CS-04342,4,8,2021-2022,24,C,Active,2021-08-04,45|46|53|59|54|63,5.4,90,19,68,Low,High,Yes,8,72,High,Yes,2,Low,High,Private,Neutral,3,No,College,Far,Male,64,2025-12-03
STU04342,Student_3343,2023-CS-04343,2,4,2023-2024,21,D,Active,2023-06-14,65|56,5.5,64,14,72,Medium,High,No,9,53,Medium,Yes,4,Medium,Medium,Public,Negative,3,No,Postgraduate,Near,Male,65,2025-12-03
STU04343,Student_3344,2021-CS-04344,4,8,2021-2022,23,B,Active,2021-08-13,57|60|59|61|56|68,5.8,93,27,79,Medium,Low,Yes,5,58,High,Yes,2,Medium,Medium,Private,Neutral,1,No,Postgraduate,Far,Female,68,2025-12-03
STU04344,Student_3345,2021-CS-04345,4,8,2021-2022,25,A,Active,2021-07-24,54|56|68|58|63|70,5.6000000000000005,77,14,78,Medium,High,Yes,8,85,Medium,Yes,2,Low,Medium,Private,Negative,4,No,High School,Near,Male,66,2025-12-03
STU04345,Student_3346,2021-CS-04346,4,7,2021-2022,22,A,Active,2021-08-02,60|59|66|63|74|73,6.3,100,30,88,Medium,Medium,Yes,6,62,High,Yes,4,Low,Medium,Private,Positive,5,No,College,Far,Female,73,2025-12-03
STU04346,Student_3347,2021-CS-04347,4,7,2021-2022,23,D,Active,2021-08-09,51|51|60|63|57|69,5.8,80,18,85,Low,Medium,Yes,10,89,Medium,Yes,1,High,Medium,Private,Positive,3,No,High School,Near,Female,68,2025-12-03
STU04347,Student_3348,2022-CS-04348,3,6,2022-2023,22,C,Active,2022-06-16,67|67|71|65,6.2,100,30,86,Medium,High,No,4,85,High,Yes,2,Medium,Medium,Private,Neutral,5,Yes,Postgraduate,Far,Male,72,2025-12-03
STU04348,Student_3349,2023-CS-04349,2,3,2023-2024,21,B,On-Leave,2023-06-15,61|66,6.0,88,24,89,Medium,Medium,Yes,5,87,Medium,No,3,High,Medium,Public,Neutral,0,No,High School,Near,Female,70,2025-12-03
STU04349,Student_3350,2022-CS-04350,3,6,2022-2023,22,C,Active,2022-06-02,54|62|66|60,5.6000000000000005,83,19,72,Medium,Medium,Yes,5,85,High,Yes,1,Low,Medium,Private,Neutral,4,No,College,Near,Female,66,2025-12-03
STU04350,Student_3351,2023-CS-04351,2,3,2023-2024,20,B,Active,2023-07-03,57|68,5.6000000000000005,91,17,73,Low,Medium,Yes,5,85,High,Yes,3,Medium,Medium,Public,Positive,1,No,College,Near,Female,66,2025-12-03
STU04351,Student_3352,2021-CS-04352,4,8,2021-2022,23,B,Active,2021-07-01,49|54|52|57|54|70,5.6000000000000005,76,18,78,Low,Low,Yes,8,77,Medium,Yes,2,Medium,High,Private,Neutral,4,No,College,Near,Female,66,2025-12-03
STU04352,Student_3353,2020-CS-04353,4,8,2020-2021,22,B,Active,2020-08-13,58|50|59|51|64|58,5.5,60,23,72,High,Low,Yes,10,84,Low,Yes,2,Low,Medium,Public,Negative,2,No,High School,Moderate,Male,65,2025-12-03
STU04353,Student_3354,2022-CS-04354,3,5,2022-2023,23,D,Active,2022-06-06,69|67|65|66,6.1,100,20,99,High,Low,Yes,9,76,High,Yes,2,Low,Medium,Public,Neutral,5,No,College,Far,Male,71,2025-12-03
STU04354,Student_3355,2020-CS-04355,4,7,2020-2021,22,B,Active,2020-08-09,54|51|63|61|66|51,5.6000000000000005,88,16,93,Low,Medium,Yes,7,60,Medium,Yes,1,Medium,Medium,Public,Positive,1,No,High School,Moderate,Female,66,2025-12-03
STU04355,Student_3356,2022-CS-04356,3,5,2022-2023,24,B,Active,2022-06-11,55|58|58|61,5.300000000000001,88,19,67,Medium,Low,No,7,61,High,Yes,1,Medium,,Private,Neutral,4,No,College,Moderate,Female,63,2025-12-03
STU04356,Student_3357,2021-CS-04357,4,8,2021-2022,24,B,Active,2021-06-02,49|64|56|57|63|58,5.300000000000001,70,20,60,Medium,Medium,Yes,6,70,Medium,Yes,2,Low,Medium,Public,Neutral,3,Yes,Postgraduate,Near,Female,63,2025-12-03
STU04357,Student_3358,2022-CS-04358,3,6,2022-2023,21,A,Active,2022-08-05,43|56|52|62,4.8,51,7,62,High,Medium,Yes,8,51,Low,Yes,0,Medium,Low,Public,Positive,3,No,College,Moderate,Male,58,2025-12-03
STU04358,Student_3359,2021-CS-04359,4,7,2021-2022,22,B,Active,2021-07-12,62|46|60|67|55|67,5.8,54,23,70,Medium,High,No,7,94,Low,Yes,3,Medium,High,Public,Neutral,3,No,,Near,Female,68,2025-12-03
STU04359,Student_3360,2022-CS-04360,3,5,2022-2023,21,A,Active,2022-08-08,56|54|56|64,5.1,64,14,65,High,Medium,No,7,63,Medium,Yes,2,Low,Medium,Public,Neutral,3,No,High School,Moderate,Male,61,2025-12-03
STU04360,Student_3361,2021-CS-04361,4,7,2021-2022,22,D,Active,2021-08-15,45|59|59|65|56|70,5.5,61,13,81,Medium,High,No,6,53,Low,Yes,2,Low,Medium,Public,Positive,4,No,High School,Near,Male,65,2025-12-03
STU04361,Student_3362,2021-CS-04362,4,8,2021-2022,22,A,Active,2021-08-19,48|55|53|64|59|70,5.699999999999999,86,10,94,High,Low,No,5,71,Medium,Yes,1,High,Medium,Public,Positive,3,No,High School,Moderate,Male,67,2025-12-03
STU04362,Student_3363,2023-CS-04363,2,4,2023-2024,20,D,Active,2023-07-07,54|62,5.699999999999999,81,9,89,Low,High,Yes,7,91,Medium,Yes,1,High,Low,Public,Neutral,3,No,Postgraduate,Near,Male,67,2025-12-03
STU04363,Student_3364,2021-CS-04364,4,8,2021-2022,25,B,Active,2021-06-10,58|48|59|59|51|61,5.2,69,12,69,High,Low,No,7,70,Medium,Yes,1,Medium,Medium,Private,Positive,4,No,High School,Near,Male,62,2025-12-03
STU04364,Student_3365,2023-CS-04365,2,3,2023-2024,23,B,Active,2023-07-15,89|81,7.6,87,16,76,Medium,High,Yes,6,63,High,Yes,0,Low,Medium,Public,Positive,1,No,High School,Near,Female,86,2025-12-03
STU04365,Student_3366,2021-CS-04366,4,8,2021-2022,25,B,Active,2021-07-21,55|62|61|57|65|66,6.1,66,32,80,High,Medium,No,6,77,Low,Yes,0,Medium,Medium,Public,Neutral,5,No,College,Near,Male,71,2025-12-03
STU04366,Student_3367,2020-CS-04367,4,8,2020-2021,22,A,Active,2020-07-09,57|47|63|55|69|73,6.0,90,17,92,Medium,Medium,Yes,8,79,Medium,Yes,1,Low,Medium,Public,Positive,3,No,Postgraduate,Near,Male,70,2025-12-03
STU04367,Student_3368,2021-CS-04368,4,7,2021-2022,24,B,Active,2021-08-26,49|67|62|70|71|61,6.1,95,21,94,Medium,Medium,No,8,88,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,College,Near,Male,71,2025-12-03
STU04368,Student_3369,2020-CS-04369,4,8,2020-2021,25,B,Active,2020-07-28,54|69|56|66|63|64,6.1,100,22,96,High,Low,No,10,90,High,Yes,2,Low,Medium,Public,Neutral,3,Yes,College,Moderate,Male,71,2025-12-03
STU04369,Student_3370,2020-CS-04370,4,8,2020-2021,23,B,Active,2020-07-24,57|70|65|58|66|58,6.0,68,21,80,High,High,Yes,9,85,Low,Yes,1,High,Medium,Public,Negative,3,No,College,Near,Female,70,2025-12-03
STU04370,Student_3371,2021-CS-04371,4,7,2021-2022,23,A,Active,2021-06-08,43|57|62|68|64|65,5.699999999999999,81,20,88,Medium,High,Yes,5,50,Medium,No,2,Low,Medium,Public,Neutral,5,No,High School,Moderate,Male,67,2025-12-03
STU04371,Student_3372,2020-CS-04372,4,8,2020-2021,22,A,Active,2020-06-28,46|52|45|50|50|55,5.0,83,13,64,Medium,Low,Yes,7,50,High,Yes,0,Medium,Low,Public,Positive,4,No,High School,Near,Male,60,2025-12-03
STU04372,Student_3373,2023-CS-04373,2,4,2023-2024,22,A,Active,2023-06-16,65|67,6.3,82,29,83,High,High,No,5,99,Medium,Yes,0,Medium,High,Public,Neutral,4,No,College,Near,Female,73,2025-12-03
